"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2003,"Godofredo Viana","MA","Sociedade de economia mista com administracao publica",NA,0,4269,NA,NA,NA,0,0,0,49314,NA,0,47164,13443,NA,0,11291,NA,NA,NA,NA,NA,NA
2005,"Graça Aranha","MA","Sociedade de economia mista com administracao publica",NA,0,3056,NA,NA,NA,0,0,0,74979.24,NA,0,100272.94,99298.99,NA,0,6457.31,NA,NA,NA,NA,NA,NA
2006,"Guimarães","MA","Sociedade de economia mista com administracao publica",NA,0,5346,NA,NA,NA,0,0,0,248684.07,NA,0,222424.65,101919.08,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Lago do Junco","MA","Sociedade de economia mista com administracao publica",NA,0,2796,NA,NA,NA,NA,NA,NA,98744.24,NA,0,73421.15,135409.16,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Morros","MA","Sociedade de economia mista com administracao publica",NA,0,5377,NA,NA,NA,0,0,0,130291.69,NA,0,116533.73,151989.36,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Paraibano","MA","Sociedade de economia mista com administracao publica",NA,0,13762,NA,NA,NA,0,0,0,378294.45,NA,0,807971.56,158801.3,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Penalva","MA","Sociedade de economia mista com administracao publica",NA,0,12840,NA,NA,NA,NA,NA,NA,206713.56,NA,0,161300.18,76352.6,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Presidente Vargas","MA","Sociedade de economia mista com administracao publica",NA,0,3661,NA,NA,NA,NA,NA,NA,83525.71,NA,0,22285.76,49436.77,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"São Vicente Ferrer","MA","Sociedade de economia mista com administracao publica",NA,0,4301,NA,NA,NA,0,0,0,78710.62,NA,0,70399.29,66234.86,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Tasso Fragoso","MA","Sociedade de economia mista com administracao publica",NA,0,3062,NA,NA,NA,0,0,0,105004,NA,0,98540,36337,NA,0,15413,NA,NA,NA,NA,NA,NA
2005,"Vargem Grande","MA","Sociedade de economia mista com administracao publica",NA,0,17675,NA,NA,NA,0,0,0,344482.73,NA,0,321256.83,330202.21,NA,0,4130.3,NA,NA,NA,NA,NA,NA
2006,"Bom Jesus","PI","Sociedade de economia mista com administracao publica",NA,0,11807,NA,NA,NA,NA,NA,NA,912915.27,NA,0,915844.19,276348.95,NA,0,34977,NA,NA,NA,NA,NA,NA
2006,"Colônia do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,2736,NA,NA,NA,NA,NA,NA,124794.49,NA,0,115998.76,40538.04,NA,0,15253,NA,NA,NA,NA,NA,NA
2006,"Demerval Lobão","PI","Sociedade de economia mista com administracao publica",NA,0,11467,NA,NA,NA,NA,NA,NA,610024.65,NA,0,613850.77,270755.38,NA,0,24639.32,NA,NA,NA,NA,NA,NA
2006,"José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,0,19498,NA,NA,NA,NA,NA,NA,981617.04,NA,0,895518.15,298258.03,NA,0,16756.26,NA,NA,NA,NA,NA,NA
2006,"Palmeira do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,1565,NA,NA,NA,NA,NA,NA,82533.87,NA,0,61641.91,24400.61,NA,0,1500,NA,NA,NA,NA,NA,NA
2004,"Pedro II","PI","Sociedade de economia mista com administracao publica",NA,0,21470,NA,NA,NA,NA,NA,NA,707275,NA,0,683365.35,6090,NA,0,33800,NA,NA,NA,NA,NA,NA
2006,"Pimenteiras","PI","Sociedade de economia mista com administracao publica",NA,0,4592,NA,NA,NA,NA,NA,NA,223731.83,NA,0,243939.88,99296.12,NA,0,4090,NA,NA,NA,NA,NA,NA
2006,"Porto","PI","Sociedade de economia mista com administracao publica",NA,0,7191,NA,NA,NA,NA,NA,NA,218443.52,NA,0,191653.28,127005.44,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Redenção do Gurguéia","PI","Sociedade de economia mista com administracao publica",NA,0,5078,NA,NA,NA,NA,NA,NA,248592.2,NA,0,233247.99,103025.83,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Raimundo Nonato","PI","Sociedade de economia mista com administracao publica",NA,0,18304,NA,NA,NA,NA,NA,NA,908069,NA,0,681317.25,610145,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Socorro do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,1443,NA,NA,NA,0,0,0,113080.95,NA,0,98170.27,27706.95,NA,0,0,NA,NA,NA,NA,NA,NA
1998,"São Francisco do Conde","BA","Sociedade de economia mista com administracao publica",NA,0,21131,NA,NA,NA,NA,NA,NA,NA,NA,0,746435.98,1914.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Ituaçu","BA","Administracao publica direta",NA,1525,6569,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Aratuípe","BA","Sociedade de economia mista com administracao publica",NA,0,4888,NA,NA,NA,0,0,0,155948.29,NA,0,129914,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Brejolândia","BA","Sociedade de economia mista com administracao publica",NA,0,1563,NA,NA,NA,NA,NA,NA,118468.43,NA,0,92538.08,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Brotas de Macaúbas","BA","Sociedade de economia mista com administracao publica",NA,0,2678,NA,NA,NA,NA,NA,NA,166914.58,NA,0,172365.47,37127.24,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Canarana","BA","Sociedade de economia mista com administracao publica",NA,0,9777,NA,NA,NA,NA,NA,NA,632814.51,NA,0,662700.81,272941.94,NA,0,43000,NA,NA,NA,NA,NA,NA
2006,"Cândido Sales","BA","Sociedade de economia mista com administracao publica",NA,0,21342,NA,NA,NA,NA,NA,NA,870466.74,NA,0,848843.39,82666.64,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Guanambi","BA","Sociedade de economia mista com administracao publica",NA,0,57405,NA,NA,NA,NA,NA,NA,5488356.99,NA,0,5080118.05,473926.13,NA,181000,332000,NA,NA,NA,NA,NA,NA
2006,"Ibipitanga","BA","Sociedade de economia mista com administracao publica",NA,0,3698,NA,NA,NA,NA,NA,NA,280257.19,NA,0,264941.23,46569.09,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Ichu","BA","Sociedade de economia mista com administracao publica",NA,0,1610,NA,NA,NA,NA,NA,NA,146360.12,NA,0,150865.76,4358.92,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Itabela","BA","Sociedade de economia mista com administracao publica",NA,0,21476,NA,NA,NA,NA,NA,NA,894266.9,NA,0,895471.64,177046.13,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,0,36784,NA,NA,NA,0,0,0,1438316.24,NA,0,1233369,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Macajuba","BA","Sociedade de economia mista com administracao publica",NA,0,4686,NA,NA,NA,NA,NA,NA,357138.98,NA,0,370683.22,132709,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Mirangaba","BA","Sociedade de economia mista com administracao publica",NA,0,4647,NA,NA,NA,NA,NA,NA,86324.58,NA,0,98938.24,NA,NA,0,87,NA,NA,NA,NA,NA,NA
2003,"Rio do Pires","BA","Sociedade de economia mista com administracao publica",NA,0,4300,NA,NA,NA,0,0,0,151481.3,NA,0,154736,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Sítio do Quinto","BA","Sociedade de economia mista com administracao publica",NA,0,4212,NA,NA,NA,NA,NA,NA,211589.45,NA,0,205843.55,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Tanhaçu","BA","Sociedade de economia mista com administracao publica",NA,0,7464,NA,NA,NA,NA,NA,NA,504051.68,NA,0,440735.23,41585.64,NA,0,445000,NA,NA,NA,NA,NA,NA
2006,"Teodoro Sampaio","BA","Sociedade de economia mista com administracao publica",NA,0,6233,NA,NA,NA,NA,NA,NA,307767.94,NA,0,329897.39,62389.05,NA,0,781000,NA,NA,NA,NA,NA,NA
2006,"Várzea da Roça","BA","Sociedade de economia mista com administracao publica",NA,0,5905,NA,NA,NA,NA,NA,NA,380671.37,NA,0,359767.48,190430.68,NA,0,23000,NA,NA,NA,NA,NA,NA
2005,"Anapurus","MA","Sociedade de economia mista com administracao publica",NA,0,4610,NA,NA,NA,0,0,0,155835.99,NA,0,174721.27,52338.22,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Cidelândia","MA","Sociedade de economia mista com administracao publica",NA,0,4774,NA,NA,NA,NA,NA,NA,157576.57,NA,0,167383.6,44122.46,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Fortaleza dos Nogueiras","MA","Sociedade de economia mista com administracao publica",NA,0,6226,NA,NA,NA,0,0,0,71077,NA,0,64061,21214,NA,0,10100,NA,NA,NA,NA,NA,NA
2004,"Loreto","MA","Sociedade de economia mista com administracao publica",NA,0,4979,NA,NA,NA,NA,NA,NA,255780.99,NA,0,178346.27,11783.73,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Santa Luzia","MA","Sociedade de economia mista com administracao publica",NA,0,24163,NA,NA,NA,NA,NA,NA,528222.04,NA,0,460604.69,350853.94,NA,0,83147.69,NA,NA,NA,NA,NA,NA
2004,"Santa Rita","MA","Sociedade de economia mista com administracao publica",NA,0,9417,NA,NA,NA,NA,NA,NA,314918.86,NA,0,278695.68,178165.42,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São João dos Patos","MA","Sociedade de economia mista com administracao publica",NA,0,19314,NA,NA,NA,NA,NA,NA,959504.65,NA,0,899028.59,202087.94,NA,0,8936,NA,NA,NA,NA,NA,NA
2005,"Tasso Fragoso","MA","Sociedade de economia mista com administracao publica",NA,0,3092,NA,NA,NA,0,0,0,126648.22,NA,0,129711.22,25709.15,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Colônia do Gurguéia","PI","Sociedade de economia mista com administracao publica",NA,0,4290,NA,NA,NA,0,0,0,186416.21,NA,0,127369.34,0,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Jurema","PI","Sociedade de economia mista com administracao publica",NA,0,511,NA,NA,NA,NA,NA,NA,39030.5,NA,0,50336.64,7277.44,NA,0,15598,NA,NA,NA,NA,NA,NA
2004,"Miguel Alves","PI","Sociedade de economia mista com administracao publica",NA,0,9967,NA,NA,NA,NA,NA,NA,264008,NA,0,222895.38,199261,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Monsenhor Hipólito","PI","Sociedade de economia mista com administracao publica",NA,0,2749,NA,NA,NA,0,0,0,203087.9,NA,0,205668.39,72931.23,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Nossa Senhora dos Remédios","PI","Sociedade de economia mista com administracao publica",NA,0,3020,NA,NA,NA,NA,NA,NA,71518.21,NA,0,55838.93,57420.15,NA,0,17932.13,NA,NA,NA,NA,NA,NA
2004,"Piracuruca","PI","Sociedade de economia mista com administracao publica",NA,0,19301,NA,NA,NA,NA,NA,NA,850759,NA,0,830475.48,156761,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Santa Filomena","PI","Sociedade de economia mista com administracao publica",NA,0,2610,NA,NA,NA,NA,NA,NA,83588,NA,0,71865.3,41726,NA,0,0,NA,NA,NA,NA,NA,NA
2018,"São Félix","BA","Sociedade de economia mista com administracao publica",NA,8222,9672,NA,NA,NA,57,280.44,254.88,2116498.2,NA,0,2142108.97,157709.31,NA,0,0,NA,NA,NA,NA,0,0
2007,"Barra da Estiva","BA","Administracao publica direta",NA,5188,9130,NA,NA,NA,0,0,0,0,NA,0,0,48000,NA,50400,105400,NA,NA,NA,NA,NA,NA
2009,"Correntina","BA","Administracao publica direta",NA,3000,12887,NA,NA,NA,13,0,0,0,NA,0,NA,13000,NA,0,0,NA,NA,NA,NA,0,0
2009,"Caxias","MA","Autarquia",NA,526,112237,NA,NA,NA,4,17,0,6644583,NA,0,6644583,2777261,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Adustina","BA","Sociedade de economia mista com administracao publica",NA,0,4620,NA,NA,NA,NA,NA,NA,177541.65,NA,0,200586.11,14394.78,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Canápolis","BA","Sociedade de economia mista com administracao publica",NA,0,2574,NA,NA,NA,NA,NA,NA,114493.43,NA,0,110427.68,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Lapão","BA","Sociedade de economia mista com administracao publica",NA,0,10270,NA,NA,NA,NA,NA,NA,936786.13,NA,0,1007622.87,365995.98,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Mundo Novo","BA","Sociedade de economia mista com administracao publica",NA,0,9585,NA,NA,NA,0,0,0,280613.99,NA,0,229089,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Piritiba","BA","Sociedade de economia mista com administracao publica",NA,0,10197,NA,NA,NA,NA,NA,NA,815076.77,NA,0,786598.48,246372.46,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Planaltino","BA","Sociedade de economia mista com administracao publica",NA,0,2335,NA,NA,NA,NA,NA,NA,150030.5,NA,0,133912.67,32897.23,NA,0,554000,NA,NA,NA,NA,NA,NA
2006,"São Miguel das Matas","BA","Sociedade de economia mista com administracao publica",NA,0,2916,NA,NA,NA,NA,NA,NA,176184.36,NA,0,179628.49,14678.36,NA,0,378000,NA,NA,NA,NA,NA,NA
2006,"Alto Alegre do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,15549,NA,NA,NA,0,0,0,292600.15,NA,0,261703.48,210113.89,NA,0,41265.91,NA,NA,NA,NA,NA,NA
2006,"Barão de Grajaú","MA","Sociedade de economia mista com administracao publica",NA,0,8589,NA,NA,NA,0,0,0,314805.7,NA,0,281564.27,208915.97,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Colinas","MA","Sociedade de economia mista com administracao publica",NA,0,23302,NA,NA,NA,0,0,0,753478.01,NA,0,618127.12,395686.89,NA,0,51974.12,NA,NA,NA,NA,NA,NA
2004,"Conceição do Lago-Açu","MA","Sociedade de economia mista com administracao publica",NA,0,4807,NA,NA,NA,NA,NA,NA,146911.47,NA,0,111320.66,35738.33,NA,0,3830,NA,NA,NA,NA,NA,NA
2004,"Gonçalves Dias","MA","Sociedade de economia mista com administracao publica",NA,0,7586,NA,NA,NA,NA,NA,NA,251079.31,NA,0,242869.14,92997.14,NA,0,22171,NA,NA,NA,NA,NA,NA
2006,"Governador Luiz Rocha","MA","Sociedade de economia mista com administracao publica",NA,0,4223,NA,NA,NA,0,0,0,95226.49,NA,0,85171.19,48140.43,NA,0,31955.75,NA,NA,NA,NA,NA,NA
2006,"Paulo Ramos","MA","Sociedade de economia mista com administracao publica",NA,0,8539,NA,NA,NA,0,0,0,94270.89,NA,0,84316.49,155106.67,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Domingos do Azeitão","MA","Sociedade de economia mista com administracao publica",NA,0,4719,NA,NA,NA,NA,NA,NA,72521.35,NA,0,64034.76,12381.4,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Félix de Balsas","MA","Sociedade de economia mista com administracao publica",NA,0,1142,NA,NA,NA,NA,NA,NA,0,NA,0,0,25225.46,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"São João dos Patos","MA","Sociedade de economia mista com administracao publica",NA,0,19423,NA,NA,NA,0,0,0,828944.85,NA,0,988195.27,259474.93,NA,0,4384.36,NA,NA,NA,NA,NA,NA
2006,"Cocal","PI","Sociedade de economia mista com administracao publica",NA,0,11102,NA,NA,NA,NA,NA,NA,342651.33,NA,0,367659.68,46538.5,NA,0,18570,NA,NA,NA,NA,NA,NA
2005,"Inhuma","PI","Sociedade de economia mista com administracao publica",NA,0,6973,NA,NA,NA,0,0,0,468899.17,NA,0,455913.14,63528.17,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Jaicós","PI","Sociedade de economia mista com administracao publica",NA,0,7830,NA,NA,NA,NA,NA,NA,367500,NA,0,397888.26,133013,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Ribeiro Gonçalves","PI","Sociedade de economia mista com administracao publica",NA,0,2987,NA,NA,NA,0,0,0,116241,NA,0,79970,23508,NA,0,0,NA,NA,NA,NA,NA,NA
2010,"Botuporã","BA","Administracao publica direta",NA,3924,4076,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA
2010,"Livramento de Nossa Senhora","BA","Administracao publica direta",NA,14087,20530,NA,NA,NA,0,540,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,0
2006,"Arataca","BA","Sociedade de economia mista com administracao publica",NA,0,4628,NA,NA,NA,NA,NA,NA,276849.84,NA,0,274659.88,24205.78,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Brejolândia","BA","Sociedade de economia mista com administracao publica",NA,0,1671,NA,NA,NA,0,0,0,106288.57,NA,0,87220,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Cipó","BA","Sociedade de economia mista com administracao publica",NA,0,10515,NA,NA,NA,NA,NA,NA,576538.93,NA,0,544508.59,108709.65,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Guanambi","BA","Sociedade de economia mista com administracao publica",NA,0,55426,NA,NA,NA,0,0,0,3930676.66,NA,0,3855327,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Itanagra","BA","Sociedade de economia mista com administracao publica",NA,0,1981,NA,NA,NA,NA,NA,NA,110937.5,NA,0,90411.79,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Lajedinho","BA","Sociedade de economia mista com administracao publica",NA,0,899,NA,NA,NA,NA,NA,NA,50345.06,NA,0,52342.6,NA,NA,0,31000,NA,NA,NA,NA,NA,NA
2003,"Maraú","BA","Sociedade de economia mista com administracao publica",NA,0,2891,NA,NA,NA,0,0,0,111087.7,NA,0,105926,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Santana","BA","Sociedade de economia mista com administracao publica",NA,0,12294,NA,NA,NA,NA,NA,NA,659841.56,NA,0,692471.29,184059.24,NA,0,5874000,NA,NA,NA,NA,NA,NA
2003,"São Gabriel","BA","Sociedade de economia mista com administracao publica",NA,0,9898,NA,NA,NA,0,0,0,344650.9,NA,0,387740,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Utinga","BA","Sociedade de economia mista com administracao publica",NA,0,11393,NA,NA,NA,NA,NA,NA,619735.6,NA,0,584869.64,66451.35,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Várzea Nova","BA","Sociedade de economia mista com administracao publica",NA,0,7332,NA,NA,NA,NA,NA,NA,358487.17,NA,0,448066.27,23922.32,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Alto Alegre do Pindaré","MA","Sociedade de economia mista com administracao publica",NA,0,9355,NA,NA,NA,0,0,0,258476.31,NA,0,231182.89,124350.72,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Anapurus","MA","Sociedade de economia mista com administracao publica",NA,0,4608,NA,NA,NA,NA,NA,NA,180380.35,NA,0,158955.85,40762.8,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Bom Jesus das Selvas","MA","Sociedade de economia mista com administracao publica",NA,0,8981,NA,NA,NA,NA,NA,NA,373478.71,NA,0,255955.01,170632.65,NA,0,13368.6,NA,NA,NA,NA,NA,NA
2005,"Matinha","MA","Sociedade de economia mista com administracao publica",NA,0,7771,NA,NA,NA,0,0,0,71730.43,NA,0,57578.6,96799.57,NA,0,56881.01,NA,NA,NA,NA,NA,NA
2006,"Matões do Norte","MA","Sociedade de economia mista com administracao publica",NA,0,2351,NA,NA,NA,0,0,0,83660.75,NA,0,74826.72,244954.89,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Monção","MA","Sociedade de economia mista com administracao publica",NA,0,9176,NA,NA,NA,0,0,0,169265.95,NA,0,151392.56,115102.88,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Pinheiro","MA","Sociedade de economia mista com administracao publica",NA,0,40789,NA,NA,NA,0,0,0,664787.19,NA,0,759358.99,225826.31,NA,0,1458.18,NA,NA,NA,NA,NA,NA
2003,"Primeira Cruz","MA","Sociedade de economia mista com administracao publica",NA,0,3976,NA,NA,NA,0,0,0,39371,NA,0,27075,13233,NA,0,5567,NA,NA,NA,NA,NA,NA
2005,"São Luís Gonzaga do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,7209,NA,NA,NA,0,0,0,229069.9,NA,0,241899.95,123299.16,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Trizidela do Vale","MA","Sociedade de economia mista com administracao publica",NA,0,14613,NA,NA,NA,NA,NA,NA,529471.37,NA,0,486012.22,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Curimatá","PI","Sociedade de economia mista com administracao publica",NA,0,5689,NA,NA,NA,NA,NA,NA,319836,NA,0,312018.36,48673,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Landri Sales","PI","Sociedade de economia mista com administracao publica",NA,0,3878,NA,NA,NA,0,0,0,220891.12,NA,0,218743.94,74239.98,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Monsenhor Gil","PI","Sociedade de economia mista com administracao publica",NA,0,5141,NA,NA,NA,NA,NA,NA,307148.83,NA,0,341308.45,38943.12,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Piripiri","PI","Sociedade de economia mista com administracao publica",NA,0,44182,NA,NA,NA,0,0,0,1709830,NA,0,1853470,305620,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Socorro do Piauí","PI","Sociedade de economia mista com administracao publica",NA,0,1430,NA,NA,NA,NA,NA,NA,131579.76,NA,0,122600.65,47971.67,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Campo Formoso","BA","Sociedade de economia mista com administracao publica",NA,0,20963,NA,NA,NA,NA,NA,NA,1365192.96,NA,0,1285218.3,142148.22,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Conceição do Coité","BA","Sociedade de economia mista com administracao publica",NA,0,29042,NA,NA,NA,NA,NA,NA,1152728.86,NA,0,1243468.35,NA,NA,0,2564084,NA,NA,NA,NA,NA,NA
2006,"Ibipeba","BA","Sociedade de economia mista com administracao publica",NA,0,8353,NA,NA,NA,NA,NA,NA,538554.63,NA,0,580749.49,195403.29,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Itambé","BA","Sociedade de economia mista com administracao publica",NA,0,25854,NA,NA,NA,NA,NA,NA,1060784.12,NA,0,1043207.39,85520.58,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Miguel Calmon","BA","Sociedade de economia mista com administracao publica",NA,0,15882,NA,NA,NA,NA,NA,NA,676653.89,NA,0,715260.05,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Morro do Chapéu","BA","Sociedade de economia mista com administracao publica",NA,0,20596,NA,NA,NA,NA,NA,NA,736487.27,NA,0,798283.03,NA,NA,0,251700,NA,NA,NA,NA,NA,NA
2006,"Pau Brasil","BA","Sociedade de economia mista com administracao publica",NA,0,7195,NA,NA,NA,NA,NA,NA,473648.28,NA,0,481790.61,7445.11,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Paulo Afonso","BA","Sociedade de economia mista com administracao publica",NA,0,85189,NA,NA,NA,0,0,0,4677714.73,NA,0,4631023,NA,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Santa Brígida","BA","Sociedade de economia mista com administracao publica",NA,0,5102,NA,NA,NA,NA,NA,NA,390228.42,NA,0,413131.77,115746.24,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Santa Teresinha","BA","Sociedade de economia mista com administracao publica",NA,0,1833,NA,NA,NA,NA,NA,NA,383320.24,NA,0,369710.53,62212.61,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"São Francisco do Conde","BA","Sociedade de economia mista com administracao publica",NA,505,24450,NA,NA,NA,43.1,46.77,79.69,2873108.25,NA,0,1557696.29,NA,NA,0,2804,NA,NA,NA,NA,NA,NA
2003,"Alcântara","MA","Sociedade de economia mista com administracao publica",NA,0,5805,NA,NA,NA,0,0,0,156188,NA,0,115034,9347,NA,0,20473,NA,NA,NA,NA,NA,NA
2003,"Aldeias Altas","MA","Sociedade de economia mista com administracao publica",NA,0,7292,NA,NA,NA,0,0,0,146346,NA,0,201169,62802,NA,0,20277,NA,NA,NA,NA,NA,NA
2006,"Amarante do Maranhão","MA","Sociedade de economia mista com administracao publica",NA,0,12911,NA,NA,NA,0,0,0,211561.66,NA,0,189222.12,61376.04,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Araguanã","MA","Sociedade de economia mista com administracao publica",NA,0,3763,NA,NA,NA,NA,NA,NA,47579.6,NA,0,40754.03,35028.65,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Bacuri","MA","Sociedade de economia mista com administracao publica",NA,0,8286,NA,NA,NA,0,0,0,97776.34,NA,0,87451.79,35449.54,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Fortaleza dos Nogueiras","MA","Sociedade de economia mista com administracao publica",NA,0,6537,NA,NA,NA,0,0,0,77013.58,NA,0,84126.09,21903.3,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"Governador Newton Bello","MA","Sociedade de economia mista com administracao publica",NA,0,2931,NA,NA,NA,0,0,0,69489.07,NA,0,87951.42,78597,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Lago do Junco","MA","Sociedade de economia mista com administracao publica",NA,0,2776,NA,NA,NA,0,0,0,81532.31,NA,0,72923.03,59135.25,NA,0,0,NA,NA,NA,NA,NA,NA
2004,"Rosário","MA","Sociedade de economia mista com administracao publica",NA,0,22454,NA,NA,NA,NA,NA,NA,14404.71,NA,0,914.98,153584.75,NA,0,132666.16,NA,NA,NA,NA,NA,NA
2004,"São Benedito do Rio Preto","MA","Sociedade de economia mista com administracao publica",NA,0,9570,NA,NA,NA,NA,NA,NA,165438.66,NA,0,97332.65,64493.22,NA,0,0,NA,NA,NA,NA,NA,NA
2005,"São Domingos do Azeitão","MA","Sociedade de economia mista com administracao publica",NA,0,4860,NA,NA,NA,0,0,0,62653.37,NA,0,70385.8,15897.35,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Timbiras","MA","Sociedade de economia mista com administracao publica",NA,0,14514,NA,NA,NA,0,0,0,323905,NA,0,333423,187566,NA,0,61750,NA,NA,NA,NA,NA,NA
2004,"Canavieira","PI","Sociedade de economia mista com administracao publica",NA,0,1866,NA,NA,NA,NA,NA,NA,99002,NA,0,77006.81,20615,NA,0,0,NA,NA,NA,NA,NA,NA
2006,"Colônia do Gurguéia","PI","Sociedade de economia mista com administracao publica",NA,0,4363,NA,NA,NA,NA,NA,NA,183914.07,NA,0,166369.28,28673.52,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Floriano","PI","Sociedade de economia mista com administracao publica",NA,0,47500,NA,NA,NA,0,0,0,2456461,NA,0,2689515,456657,NA,0,0,NA,NA,NA,NA,NA,NA
2003,"Guadalupe","PI","Sociedade de economia mista com administracao publica",NA,0,9844,NA,NA,NA,0,0,0,413361,NA,0,350435,940,NA,0,0,NA,NA,NA,NA,NA,NA
